web-scraper-order,web-scraper-start-url,details,prix,adresse,image-lien-src
"1706123951-635","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=27","Iphone 7 plus 128g","210 000 FCFA","Colobane","media/annonces/pics/thumbs/37e5254c2a5903d649ba7d1c0a5a0d6b.jpeg"
"1706123951-636","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=27","Application films, séries et TV","5 FCFA","Dakar","media/annonces/pics/thumbs/bf7a28d1767b2367ed12c2e33deb5490.jpeg"
"1706123951-637","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=27","IPhone 7 Plus","160 000 FCFA","Hann Maristes","img/nophoto.png"
"1706123951-638","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=27","Iphone x 64gb","215 000 FCFA","Thiès","media/annonces/pics/thumbs/10cd62b693c513626680a21eec815b30.jpeg"
"1706123951-639","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=27","iPhone 7","135 000 FCFA","Golf","media/annonces/pics/thumbs/2de621ff7dfe52d5d7014e84ac0b3379.jpeg"
"1706123951-640","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=27","Iphone 11 256Go couleur rouge d'occasion","450 000 FCFA","Mbao","media/annonces/pics/thumbs/ff2f0f8b0620dc7a58542214df97d0e6.jpg"
"1706123951-641","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=27","Iphone 7 plus","190 000 FCFA","Mbour","media/annonces/pics/thumbs/bda7acbc56e4b225473b897118a0d128.jpg"
"1706123951-642","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=27","IPhone 7 Plus 32Gb","155 000 FCFA","Golf","media/annonces/pics/thumbs/f68e2e49001268daca2b1d468a6bea0a.jpeg"
"1706123951-643","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=27","Iphone 8 plus 64g","245 000 FCFA","Sicap liberté","media/annonces/pics/thumbs/5e5990fadda4eccb0c6aa17ba89c05e6.jpg"
"1706123951-644","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=27","Ipad 64g","140 000 FCFA","Colobane","media/annonces/pics/thumbs/6501d51260f5a2529ddfe280c98abce9.jpeg"
"1706123951-645","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=27","Iphone 6s plus","130 000 FCFA","Colobane","media/annonces/pics/thumbs/471fe3a8de37933623df1498786cb4b2.jpeg"
"1706123951-646","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=27","Iphone 6 plus","100 000 FCFA","Colobane","media/annonces/pics/thumbs/5c07e07691c436a5d27176517161e741.jpeg"
"1706123951-647","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=27","Iphone 7 plus","180 000 FCFA","Colobane","media/annonces/pics/thumbs/c9c782042bfd59a64cc48f290d42a145.jpeg"
"1706123951-648","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=27","VENTE DE TELEPHONES PORTABLES","1 FCFA","Médina","media/annonces/pics/thumbs/3e028ac5779eab21c98d5156f3b09869.jpg"
"1706123951-649","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=27","iPhone 7","120 000 FCFA","Sacré Coeur","media/annonces/pics/thumbs/891f4515dea01f5ccf9c0a3491835fe3.jpeg"
"1706123951-650","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=27","Samsung Galaxy S8","180 000 FCFA","Plateau","media/annonces/pics/thumbs/85987731e3d2c344c6e539b3ea056416.jpg"
"1706123951-651","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=27","iphone 11 PRO MAX 64GO","570 000 FCFA","Parcelles assainies","media/annonces/pics/thumbs/cf58924fc67177c3396590e1b215f430.jpg"
"1706123951-652","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=27","Casque bluetooth SENS","12 000 FCFA","Plateau","media/annonces/pics/thumbs/0765fcbd432a76d4a2f82a22622ada17.jpg"
"1706123951-653","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=27","IPhone 8 64gb","175 000 FCFA","Dakar","media/annonces/pics/thumbs/6878e81f05dd3fb9a24d6da83b57eee0.jpg"
"1706123951-654","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=27","iPhone 8 64GB","160 000 FCFA","Médina","media/annonces/pics/thumbs/b8383d735811aff5d2464a64f2a7d91e.jpeg"
"1706123951-655","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=27","IPHONE XS MAX 64GO","376 000 FCFA","Dakar","media/annonces/pics/thumbs/e4e41896d956a770a1385a2a14f4dba9.jpg"
"1706123951-656","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=27","iPhone 6","60 000 FCFA","Dieuppeul","media/annonces/pics/thumbs/43baf3c3817ca20844d7e78f6776e9fa.jpeg"
"1706123951-657","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=27","IPHONE 8 PLUS 64GO","155 000 FCFA","Dakar","media/annonces/pics/thumbs/bb5c74206fcab73a9d0319b6434e63ae.jpeg"
"1706123951-658","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=27","Invens max 8","45 000 FCFA","Dakar","media/annonces/pics/thumbs/4b0ed7354b3e1c1e4657d2f07fa2ecb3.jpg"
"1706123951-659","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=27","huawei y9s","149 000 FCFA","Dakar","media/annonces/pics/thumbs/016e169b875e5e36009b69fa52e3c191.jpg"
"1706123959-660","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","iPhone XS 64g / 256g","245 000 FCFA","Dakar","media/annonces/pics/thumbs/1aa7b1e54904a2db7ff40a331d35e3b3.jpeg"
"1706123959-661","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","iphone 11 Pro Max","495 000 FCFA","Dakar","media/annonces/pics/thumbs/45c9c3d5d5b6ccba6d6878ff6642320f.jpeg"
"1706123959-662","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","iPhone 11","365 000 FCFA","Dakar","media/annonces/pics/thumbs/325452b8dc6493047529060adce43470.jpeg"
"1706123959-663","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","iPhone X neuf scellé","260 000 FCFA","Dakar","media/annonces/pics/thumbs/61135f1d23e72e48a516741b8cb14035.jpeg"
"1706123959-664","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","iPhone 7 Plus neuf scellé","210 000 FCFA","Dakar","media/annonces/pics/thumbs/555c71e91fbf1261dae3aef68e78b6cb.jpeg"
"1706123959-665","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","iPhone XR neuf scellé","270 000 FCFA","Dakar","media/annonces/pics/thumbs/09d049be4b78f91021c92efd6dfd0af9.jpeg"
"1706123959-666","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","Samsung J7 PRO","90 000 FCFA","Thiès","media/annonces/pics/thumbs/80b4cbb28f79f106f7ab0282b12b813d.jpg"
"1706123959-667","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","Samsung Galaxy J8","90 000 FCFA","Thiès","media/annonces/pics/thumbs/59fad2b655c7e558993682bd1e63e324.jpg"
"1706123959-668","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","iPhone 7 plus 128 go","250 000 FCFA","Médina","media/annonces/pics/thumbs/b6f6dd19e1f34b60767fe993834a5c69.png"
"1706123959-669","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","iPhone 6s Plus","80 000 FCFA","Pikine","media/annonces/pics/thumbs/1c3076b3ac4c28431a2f75ffe1adf4cf.jpeg"
"1706123959-670","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","Iphone 5s","75 000 FCFA","Médina","media/annonces/pics/thumbs/0f60395b273bf976e932e97f09d2f885.png"
"1706123959-671","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","Samsung S20 plus","480 000 FCFA","Plateau","media/annonces/pics/thumbs/a4a1e7091468270ad8ad07cb76ee18b3.png"
"1706123959-672","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","iPhone 6s Plus","95 000 FCFA","Pikine","media/annonces/pics/thumbs/565bc15b70629b58c4c7921a186f4b76.jpeg"
"1706123959-673","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","Iphone 6 plus 64g","85 000 FCFA","Colobane","media/annonces/pics/thumbs/71b1183f24218217d7e3b9b5007fb5bc.jpg"
"1706123959-674","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","iPhone SE - Couleur argentée","55 000 FCFA","Keur Massar","media/annonces/pics/thumbs/917ee911f2b4b3bcdd1fb8f702515605.jpg"
"1706123959-675","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","Huawei Y5","40 000 FCFA","Bambey","media/annonces/pics/thumbs/9c6466e2628cc8334ecec3d1f7bbce6a.jpg"
"1706123959-676","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","Iphone 7 plus 128 GB","130 000 FCFA","Fass","media/annonces/pics/thumbs/2fe147ef8e6109732a11d19714422efc.jpeg"
"1706123959-677","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","Iphone 8 plus 64Go","225 000 FCFA","Nord Foire","media/annonces/pics/thumbs/69ef0dd8dfc93b25494d12514f3d9a0e.jpeg"
"1706123959-678","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","iPhone 12 pro max 128go","800 000 FCFA","Colobane","media/annonces/pics/thumbs/7e9230b00a76612fcf20b6a6c5b8ecc7.png"
"1706123959-679","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","Tecno Phantom 9","95 000 FCFA","Dakar","media/annonces/pics/thumbs/234c748ccddab79f577df5e56cdef0b7.jpg"
"1706123959-680","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","Iphone 11 pro max 256 go","500 000 FCFA","Dieuppeul","media/annonces/pics/thumbs/90b651115027be840e3a53de1c17018e.jpg"
"1706123959-681","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","Samsung Galaxy A12","90 000 FCFA","Dieuppeul","media/annonces/pics/thumbs/a2c1257d5b7a2143da75af0a76f92ff8.jpg"
"1706123959-682","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","Iphone X","200 000 FCFA","Fann","media/annonces/pics/thumbs/65f6d913a35d3d7b52f50d2bb987e0eb.jpeg"
"1706123959-683","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","Iphone XR","200 000 FCFA","Dakar","media/annonces/pics/thumbs/8c0a90b8ef7506f5113275de9bb7b3ec.jpeg"
"1706123959-684","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","2 iPhones à vendre","225 000 FCFA","Sud Foire","media/annonces/pics/thumbs/a2ceaeb746bd797ba38dcde7cfa330e2.jpeg"
"1706123959-685","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","iPhones à vendre","","Scat Urbam","media/annonces/pics/thumbs/882c39d48861f046a198d1cb5ef9cbea.jpeg"
"1706123959-686","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","Samsung A71","195 000 FCFA","Point E","media/annonces/pics/thumbs/1a2626765c369311d320d4ff9b95a458.jpg"
"1706123959-687","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","Iphone 6s plus","130 000 FCFA","Dakar","media/annonces/pics/thumbs/dcc87420b75e206429200c8ccaa57459.jpg"
"1706123959-688","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","Techno Spark 6 air tout neuf dans sa boite et déjà scellé","65 000 FCFA","Dakar","media/annonces/pics/thumbs/8c4a8c6a5f62d453db0952553b9f5a91.jpg"
"1706123959-689","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","Téléphone - Yealink","40 000 FCFA","Cité Keur Gorgui","media/annonces/pics/thumbs/891d96ebe8010c23a7e6858f6e8c9d93.jpg"
"1706123959-690","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","Samsung Galaxy A02S","71 000 FCFA","Plateau","media/annonces/pics/thumbs/ee3f8b2429900f8044f604cda6d4cb0f.jpg"
"1706123959-691","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","Iphone 7 plus","140 000 FCFA","Mbao","media/annonces/pics/thumbs/e9b3744887b8efd6c532ce817bd71e84.jpeg"
"1706123959-692","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","Oppo reno 2z","220 000 FCFA","Patte d'Oie","media/annonces/pics/thumbs/ecd855e7f03666e292b20373b7fbc3c6.jpg"
"1706123959-693","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","Samsung Galaxy S10+","400 000 FCFA","Mermoz","media/annonces/pics/thumbs/dd60fbf9b22401ff667975ab35cbd177.jpg"
"1706123959-694","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","iPhone X 64 giga","260 000 FCFA","Grand Dakar","media/annonces/pics/thumbs/5c792fcbf1e6f32d1ad282a5fbb5f080.jpeg"
"1706123959-695","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","Iphone 8 plus","200 000 FCFA","Castors","media/annonces/pics/thumbs/515a0207201ffc00dc5070215b0bd19d.jpeg"
"1706123959-696","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","iPhone 12 pro turbo","550 000 FCFA","Parcelles assainies","img/nophoto.png"
"1706123959-697","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","iPhone XS Max","340 FCFA","Dakar","media/annonces/pics/thumbs/ac46c97f1be8cb2e6121bc8e2829260a.jpeg"
"1706123959-698","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","Airpods pro 5","20 000 FCFA","Saint Louis","media/annonces/pics/thumbs/9635590d9925c41986481a41cc0a7b1e.jpeg"
"1706123959-699","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","Iphone 7 plus 128g","180 000 FCFA","Colobane","media/annonces/pics/thumbs/cfa90eb9993c6cd3a5e155b18b7416d6.jpeg"
"1706123959-700","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","SAMSUNG GALAXY A11","60 000 FCFA","Ouest Foire","media/annonces/pics/thumbs/852d44380e64103cb4c6ead4eda8cfd2.jpg"
"1706123959-701","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","iPhone 8 Plus Turbo","215 000 FCFA","Dakar","media/annonces/pics/thumbs/aac855619ddc2c549cc8fe147fa9fc2f.jpeg"
"1706123967-702","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone 7 128go neuf","140 000 FCFA","Dakar","media/annonces/pics/thumbs/25ce6b3373878e648040e341cc832397.jpeg"
"1706123967-703","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone 6s Plus neuf","135 000 FCFA","Dakar","media/annonces/pics/thumbs/81c0b1f341a3c828ae1d71630665ba62.jpeg"
"1706123967-704","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone X","235 000 FCFA","Dakar","media/annonces/pics/thumbs/a7a737643c0bb481203bb19d1f82a7d5.jpeg"
"1706123967-705","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone 7 Plus 128go","165 000 FCFA","Dakar","media/annonces/pics/thumbs/4b58061cbeaf9755447363cf1d261ae4.jpeg"
"1706123967-706","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone XR","245 000 FCFA","Dakar","media/annonces/pics/thumbs/8f63edd683afbbcd258d0b83b52709b3.jpeg"
"1706123967-707","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iphone 7","115 000 FCFA","Dakar","media/annonces/pics/thumbs/ac23377d9375049640840ae22c91dced.png"
"1706123967-708","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","Huawei P10 Lite","65 000 FCFA","Diamalaye","media/annonces/pics/thumbs/90d04e748e0bc02abb6a17fc878bfa50.jpg"
"1706123967-709","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone 8 Plus","210 000 FCFA","Dakar","media/annonces/pics/thumbs/250d6dc10fed972d9640798afc28bf38.jpeg"
"1706123967-710","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iphone 12 Pro max","730 000 FCFA","Dakar","media/annonces/pics/thumbs/cfd80b7b03153266c110d5a13053523c.jpeg"
"1706123967-711","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone 12","530 000 FCFA","Dakar","media/annonces/pics/thumbs/c5a277997ac5289140acbf362937fdfc.jpeg"
"1706123967-712","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone Xr 128GO Officiel","260 000 FCFA","Parcelles assainies","media/annonces/pics/thumbs/7820504e7636565d8f810c09dc1c3113.png"
"1706123967-713","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone 11","345 000 FCFA","Dakar","media/annonces/pics/thumbs/5530735ad8db137da8cd132566b28c05.jpeg"
"1706123967-714","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone X","230 000 FCFA","Dakar","media/annonces/pics/thumbs/a67c787faa4f1ffa3248868b0ce3b296.jpeg"
"1706123967-715","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone XS Max","325 000 FCFA","Dakar","media/annonces/pics/thumbs/c471051436ab5331ad5c1999480653b3.jpeg"
"1706123967-716","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone 6s Plus 32go","90 000 FCFA","Dakar","media/annonces/pics/thumbs/3e6846cd3e985dadc05b76b0b4b126c8.jpeg"
"1706123967-717","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone 8 64 go","135 000 FCFA","Dakar","media/annonces/pics/thumbs/61ab38901408a548011aa2723ff1b041.jpeg"
"1706123967-718","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone XS","245 000 FCFA","Dakar","media/annonces/pics/thumbs/ecd600144a75170bd4c61b5f6536b014.jpeg"
"1706123967-719","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iphone 12 Pro max","740 000 FCFA","Dakar","media/annonces/pics/thumbs/947c38593639549df37719d74dbcd44e.png"
"1706123967-720","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone XS Max neuf scellés","355 000 FCFA","Dakar","media/annonces/pics/thumbs/f4405e7703e0383ebc05fb4622179633.png"
"1706123967-721","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone XR neuf scellé","285 000 FCFA","Dakar","media/annonces/pics/thumbs/9de38caf78e426a32d82fb15c0420fb6.jpeg"
"1706123967-722","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone 7 128go neuf","135 000 FCFA","Dakar","media/annonces/pics/thumbs/914d7a8674d447c4f6a58ccc7356f7fe.jpeg"
"1706123967-723","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone 11 Pro max neuf","575 000 FCFA","Dakar","media/annonces/pics/thumbs/7eb3905012c3c9ab3f60551e4d99d1d3.jpeg"
"1706123967-724","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone 11 Pro max","490 000 FCFA","Dakar","media/annonces/pics/thumbs/e00206da1a64d550b9614742c681dd3c.jpeg"
"1706123967-725","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone X neuf scellé","260 000 FCFA","Dakar","media/annonces/pics/thumbs/42182f372545dc100b2249ea0816739a.jpeg"
"1706123967-726","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","Samsung Galaxy S8+","150 000 FCFA","Yoff","media/annonces/pics/thumbs/7994fb9adf80b3a7c47fdb21f1186c91.jpg"
"1706123967-727","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iphone XR","245 000 FCFA","Dakar","media/annonces/pics/thumbs/d10aecffe7bc3b365e1f781bd232ee0b.jpeg"
"1706123967-728","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone X","235 000 FCFA","Dakar","media/annonces/pics/thumbs/597f0fc85055934f6e0f102c1124c28b.jpeg"
"1706123967-729","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone 7 Plus 32go","135 000 FCFA","Dakar","media/annonces/pics/thumbs/27219c699f4f49d4ec79cc5f9995eb10.jpeg"
"1706123967-730","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","IPhone 7","120 000 FCFA","Nord Foire","media/annonces/pics/thumbs/2bdae782d98651dcaa9a9bd54cf4a35d.jpeg"
"1706123967-731","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone 8 64go","170 000 FCFA","Dakar","media/annonces/pics/thumbs/3de4051f8c660fb5020fdd7dfac1c96c.jpeg"
